Miriam Fry|Peggy Carter|Miriam was Peggy's landlady at the Griffith Hotel
Miriam Fry|Dottie Underwood|Miriam was Dottie's landlady at the Griffith Hotel
Miriam Fry|Carol (Griffith)|Miriam was Carol's landlady
Miriam Fry|Lorraine (Griffith)|Miriam was Lorraine's landlady
Miriam Fry|Helen (Griffith)|Miriam was Helen's landlady
Miriam Fry|Vera (Griffith)|Miriam was Vera's landlady
Miriam Fry|Gloria (Griffith)|Miriam was Gloria's landlady
Miriam Fry|Mary (Griffith)|Miriam was Mary's landlady
Miriam Fry|Evelyn (Griffith)|Miriam was Evelyn's landlady
Miriam Fry|Sarah (Griffith)|Miriam was Sarah's landlady
Miriam Fry|Molly Bowden|Miriam was Molly's landlady
Miriam Fry|Jack Thompson|Jack met Miriam when searching for Peggy at the Griffith
Miriam Fry|Daniel Sousa|Sousa met Miriam when searching for Peggy at the Griffith
Miriam Fry|Otto Mink|Mink met Fry when trying to find and kill Peggy at the Griffith
Sheldon McFee|Peggy Carter|Peggy confronted Sheldon for letting Leviathan use his milk truck
Sheldon McFee|Roger Dooley|Dooley found McFee tied to a chair after Peggy overpowered him
Sheldon McFee|Jack Thompson|Thompson found McFee tied to a chair after Peggy overpowered him
Sheldon McFee|Daniel Sousa|Sousa questioned McFee in jail about Peggy
Winston the butler|Miles Van Ert|Winston and Miles both worked for the Roxxon Oil Corporation
Winston the butler|Roger Dooley|Winston met Dooley when he was investigating the Roxxon refinery implosion
Winston the butler|Jack Thompson|Winston met Thompson when he was investigating the Roxxon refinery implosion
Winston the butler|Peggy Carter|Winston met Peggy when she was investigating the Roxxon refinery implosion
Mary (Griffith)|Peggy Carter|Mary and Peggy both lived at the Griffith Hotel
Evelyn (Griffith)|Peggy Carter|Peggy and Evelyn both lived at the Griffith Hotel
Sarah (Griffith)|Peggy Carter|Sarah and Peggy both lived at the Griffith Hotel
Butch Wallace|Peggy Carter|Wallace and Carter worked together at the SSR
Butch Wallace|Jack Thompson|Jack and Butch worked together at the SSR
Butch Wallace|Senator Walt Cooper|Wallace met Senator Cooper when he visited the SSR's New York offices
Jerome Zandow|Peggy Carter|Jerome fought Peggy to defend the stolen Stark weapons
Jerome Zandow|Edwin Jarvis|Jarvis helped Peggy fight Zandow
Jerome Zandow|Daniel Sousa|Sousa arrested Zandow after a tip-off from Jarvis
Jerome Zandow|Roger Dooley|Dooley saw Zandow be taken to interrogation
Jerome Zandow|Jack Thompson|Thompson saw Zandow be taken to interrogation
Jerome Zandow|Dottie Underwood|Dottie killed Jerome to prevent him talking about Leviathan to the SSR
Carol (Griffith)|Molly Bowden|Carol and Molly both lived at the Griffith Hotel
Carol (Griffith)|Peggy Carter|Carol and Peggy both lived at the Griffith Hotel
Carol (Griffith)|Dottie Underwood|Carol and Dottie both lived at the Griffith Hotel
Carol (Griffith)|Vera (Griffith)|Carol and Vera both lived at the Griffith Hotel
Carol (Griffith)|Gloria (Griffith)|Gloria and Carol both lived at the Griffith Hotel
Dottie Underwood|Anya (Red room)|Dottie killed Anya while sparring in the red room program
Dottie Underwood|Colonel Fyodor|Underwood and Fyodor both worked for Leviathan
Dottie Underwood|Doctor Johann Fennhoff|Fennhoff and Underwood both worked for Leviathan
Dottie Underwood|Prisoner Pasha|Dottie killed Pasha when he refused to join Leviathan
Dottie Underwood|Peggy Carter|Peggy and Dottie fought as agents of the SSR and Leviathan
Dottie Underwood|Gloria (Griffith)|Dottie and Gloria lived together at the Griffith Hotel
Dottie Underwood|Otto Mink|Dottie killed Otto when he broke into the Griffith looking to kill Peggy
Dottie Underwood|Doctor Seth Honicky|Dottie killed Honicky to use his office to observe the SSR building
Dottie Underwood|Jack Thompson|Thompson met Dottie at the Griffith when arresting Peggy
Dottie Underwood|Daniel Sousa|Sousa met Dottie at the Griffith when arresting Peggy
Dottie Underwood|Officer Pike|Pike tried, and failed, to arrest Dottie and Dr Fennhoff
Dottie Underwood|Agent Corcoran|Dottie killed Corcoran when escaping from the dentists office opposite the SSR building
Molly Bowden|Peggy Carter|Molly and Peggy both lived at the Griffith
Molly Bowden|Jimmy 'Houdini'|Jimmy was Molly's boyfriend
Jimmy 'Houdini'|Peggy Carter|Jimmy went to Peggy's window when looking for Molly'save
Vera (Griffith)|Peggy Carter|Vera and Peggy both lived at the Griffith Hotel
Vera (Griffith)|Gloria (Griffith)|Vera and Gloria both lived at the Griffith Hotel
Gloria (Griffith)|Peggy Carter|Peggy and Gloria both lived at the Griffith Hotel
Veteran Frank|Daniel Sousa|Sousa arrested Frank for attacking him at the docks
Veteran Frank|George (tramp)|Frank and George were friends
Veteran Frank|Jack Thompson|Thompson gave Frank whisky in exchange for information
George (tramp)|Daniel Sousa|Sousa asked George for information about the boad the stolen Stark tech was kept on
Colonel Ernst Mueller|Roger Dooley|Dooley saw Mueller for information about the battle at Finow
Alex Doobin|Peggy Carter|Carter and Doobin worked for the SSR
Alex Doobin|Roger Dooley|Dooley was Doobin's boss at the SSR
Alex Doobin|Doctor Johann Fennhoff|Fennhoff entered Doobin's lab with chief Dooley
Lorraine (Griffith)|Peggy Carter|Lorraine and Peggy both lived at the Griffith Hotel
Helen (Griffith)|Peggy Carter|Helen and Peggy both lived at the Griffith Hotel
Dum Dum Dugan|Peggy Carter|Peggy and Dugan worked together infiltrating a Leviathan base
Dum Dum Dugan|Happy Sam Sawyer|Dugan and Sawyer were both Howling Commandos
Dum Dum Dugan|Pinky Pinkerton|Dugan and Pinky were both Howling Commandos
Dum Dum Dugan|Junior Juniper|Juniper and Dugan were both Howling Commandos
Dum Dum Dugan|Jack Thompson|Thompson and Dugan worked together infiltrating a Leviathan base
Dum Dum Dugan|Eva (Red Room)|Eva stabbed Dugan before running from the SSR team
Dum Dum Dugan|Doctor Johann Fennhoff|Dugan was in the team that 'rescued' Fennhoff from Leviathan
Dum Dum Dugan|Mike Li|Li and Dugan worked together infiltrating a Leviathan base
Dum Dum Dugan|Rick Ramirez|Ramirez and Dugan worked together infiltrating a Leviathan base
Happy Sam Sawyer|Peggy Carter|Peggy and Sawyer worked together infiltrating a Leviathan base
Happy Sam Sawyer|Pinky Pinkerton|Sawyer and Pinkerton were both Howling Commandos
Happy Sam Sawyer|Junior Juniper|Sawyer and Juniper were both Howling Commandos
Happy Sam Sawyer|Jack Thompson|Thompson and Sawyer worked together infiltrating a Leviathan base
Happy Sam Sawyer|Eva (Red Room)|Eva attacked and ran from Sawyer's SSR team
Happy Sam Sawyer|Doctor Johann Fennhoff|Sawyer was in the team that 'rescued' Fennhoff from Leviathan
Happy Sam Sawyer|Prisoner Nikola|Sawyer was held at gunpoint by a panicking Nikola
Happy Sam Sawyer|Mike Li|Li and Sawyer worked together infiltrating a Leviathan base
Happy Sam Sawyer|Rick Ramirez|Ramirez and Sawyer worked together infiltrating a Leviathan base
Pinky Pinkerton|Peggy Carter|Peggy and Pinky worked together infiltrating a Leviathan base
Pinky Pinkerton|Junior Juniper|Pinkerton and Juniper were both Howling Commandos
Pinky Pinkerton|Jack Thompson|Thompson and Pinkerton worked together infiltrating a Leviathan base
Pinky Pinkerton|Eva (Red Room)|Eva attacked and ran from Pinky's SSR team
Pinky Pinkerton|Doctor Johann Fennhoff|Pinkerton was in the team that 'rescued' Fennhoff from Leviathan
Pinky Pinkerton|Mike Li|Li and Pinkerton worked together infiltrating a Leviathan base
Pinky Pinkerton|Rick Ramirez|Ramirez and Pinkerton worked together infiltrating a Leviathan base
Junior Juniper|Peggy Carter|Peggy and Juniper worked together infiltrating a Leviathan base
Junior Juniper|Jack Thompson|Thompson and Juniper worked together infiltrating a Leviathan base
Junior Juniper|Eva (Red Room)|Eva killed Juniper in the leviathan base
Junior Juniper|Mike Li|Li and Juniper worked together infiltrating a Leviathan base
Junior Juniper|Rick Ramirez|Ramirez and Juniper worked together infiltrating a Leviathan base
Eva (Red Room)|Peggy Carter|Eva attacked and ran from Peggy's SSR team
Eva (Red Room)|Jack Thompson|Eva attacked and ran from Thompson's SSR team
Eva (Red Room)|Mike Li|Eva attacked and ran from Li's SSR team
Eva (Red Room)|Rick Ramirez|Eva killed Ramirez when his SSR team infiltrated a Leviathan base
Prisoner Nikola|Peggy Carter|Peggy was in the SSR team that tried to free Nikola from Leviathan
Prisoner Nikola|Jack Thompson|Jack was in the SSR team that tried to free Nikola from Leviathan
Prisoner Nikola|Mike Li|Mike Li was in the SSR team that tried to free Nikola from Leviathan
Prisoner Nikola|Rick Ramirez|Ramirez was in the SSR team that tried to free Nikola from Leviathan
Prisoner Nikola|Doctor Johann Fennhoff|Fennhoff controlled Nikola so he would make Stark weapons for Leviathan
Mike Li|Peggy Carter|Mike and Peggy were on the SSR team that infiltrated a Leviathan base
Mike Li|Jack Thompson|Mike and Thompson were on the SSR team that infiltrated a Leviathan base
Mike Li|Rick Ramirez|Mike and Rick were on the SSR team that infiltrated a Leviathan base
Mike Li|Doctor Johann Fennhoff|Mike Li was in the team that 'rescued' Fennhoff from Leviathan
Mike Li|Daniel Sousa|Mike and Daniel were SSR colleagues
Rick Ramirez|Peggy Carter|Ramirez and Peggy were on the SSR team that infiltrated a Leviathan base
Rick Ramirez|Jack Thompson|Ramirez and Thompson were on the SSR team that infiltrated a Leviathan base
Rick Ramirez|Doctor Johann Fennhoff|Ramirez was in the team that 'rescued' Fennhoff from Leviathan
Rick Ramirez|Daniel Sousa|Sousa and Ramirez both worked for the SSR
Doctor Johann Fennhoff|Private Ovechkin|Fennhoff assisted in surgery on Ovechkin
Doctor Johann Fennhoff|Colonel Fyodor|Fyodor recruited Fennhoff into Leviathan
Doctor Johann Fennhoff|Prisoner Pasha|Fennhoff and Pasha were both potential Leviathan recruits
Doctor Johann Fennhoff|Roger Dooley|Fennhoff killed Dooley by hypnotising him to put on an exploding vest
Doctor Johann Fennhoff|Jack Thompson|Thompson was in the team that 'rescued' Fennhoff from Leviathan
Doctor Johann Fennhoff|Daniel Sousa|Sousa met Fennhoff when he was brought to the SSR offices in New York
Doctor Johann Fennhoff|Officer Pike|Fennhoff hypnotised Pike to help him
Doctor Johann Fennhoff|Peggy Carter|Peggy stopped Fennhoff's plans to gas New York
Doctor Johann Fennhoff|Arnim Zola|Fennhoff was placed in a cell with Zola
Officer Pike|Edwin Jarvis|Jarvis put Howard into a car being driven by a hypnotised Pike
Albert the jeweler|Edwin Jarvis|Jarvis brought Peggy to talk with Albert during their investigation
Albert the jeweler|Peggy Carter|Jarvis brought Peggy to talk with Albert during their investigation
Colonel Fyodor|Prisoner Pasha|Fyodor had Pasha killed for refusing to join Leviathan
Josephine|Edwin Jarvis|Jarvis was sent by Stark to tell Josephine he was breaking up with her
Josephine|Peggy Carter|Peggy visited Josephine when investigating the stolen Stark inventions
Thelma Crawford|Edwin Jarvis|Jarvis was sent by Stark to tell Thelma he was breaking up with her
Thelma Crawford|Peggy Carter|Peggy visited Thelma when investigating the stolen Stark inventions
Edith Oberon|Edwin Jarvis|Jarvis was sent by Stark to tell Edith he was breaking up with her
Edith Oberon|Peggy Carter|Peggy visited Edith when investigating the stolen Stark inventions
Agent Reese|Peggy Carter|Reese attempted to arrest Peggy
Agent Reese|Edwin Jarvis|Jarvis knocked out Reese to prevent Peggy's arrest
Agent Messner|Peggy Carter|Messner attempted to arrest Peggy
Agent Messner|Edwin Jarvis|Jarvis knocked out Messner to prevent Peggy's arrest
Loretta Dooley|Roger Dooley|Loretta and Roger were married
Loretta Dooley|Emmett Dooley|Loretta was Emmett's mother
Agent Corcoran|Jack Thompson|Corcoran and Thompson worked together at the SSR
Agent Corcoran|Daniel Sousa|Corcoran and Sousa worked together at the SSR
Emmett Dooley|Roger Dooley|Roger was Emmett's father
Detective Prendergast|Peggy Carter|Prendergast informed Peggy about the cinema massacre
Detective Prendergast|Jack Thompson|Prendergast informed Thompson about the cinema massacre
Detective Prendergast|Daniel Sousa|Prendergast informed Sousa about the cinema massacre
Senator Walt Cooper|Jack Thompson|Cooper congratulated Jack for stopping the midnight oil attack on New York
Senator Walt Cooper|Daniel Sousa|Sousa met Cooper when he visited the SSR's New York offices
Senator Walt Cooper|Peggy Carter|Peggy met Cooper when he visited the SSR's New York offices
