Doctor Stephen Strange|Thanos|Strange turned Thanos' black hole into butterflies
Doctor Stephen Strange|Peter Quill|Strange and Quill fought together against Thanos on Titan
Doctor Stephen Strange|Thaddeus Ross|
Doctor Stephen Strange|Shuri|
Doctor Stephen Strange|Cull Obsidian|Strange fought against Cull Obsidian in New York
Doctor Stephen Strange|Ebony Maw|Maw abducted Strange in New York
Doctor Stephen Strange|Proxima Midnight|
Doctor Stephen Strange|Corvus Glaive|
Doctor Stephen Strange|M'Baku|
Doctor Stephen Strange|Ayo|
Doctor Stephen Strange|FRIDAY|
Doctor Stephen Strange|Ned Leeds|
Doctor Stephen Strange|Cindy Moon|
Doctor Stephen Strange|Sally Avril|
Doctor Stephen Strange|Tiny McKeever|
Doctor Stephen Strange|Red Skull|
Doctor Stephen Strange|Nick Fury|
Doctor Stephen Strange|Maria Hill|
Doctor Stephen Strange|Carol Danvers|
Peter Parker|T'Challa|
Peter Parker|Gamora|
Peter Parker|Nebula|Peter and Nebula met during the fight against Thanos on Titan
Peter Parker|Loki|
Peter Parker|Vision|
Peter Parker|Wanda Maximoff|
Peter Parker|Sam Wilson|
Peter Parker|Bucky Barnes|
Peter Parker|Heimdall|
Peter Parker|Okoye|
Peter Parker|Eitri the Dwarf|
Peter Parker|Wong|
Peter Parker|Mantis|Peter mistook Mantis for a Xenomorph, and thought she'd lay eggs in him
Peter Parker|Drax|Peter couldn't remember Drax's name
Peter Parker|Groot|
Peter Parker|Rocket|
Peter Parker|Pepper Potts|
Peter Parker|The Collector|
Peter Parker|Thanos|Peter repeatedly portal punched Thanos in the face
Peter Parker|Peter Quill|Peter's Parker and Quill fought together against Thanos on Titan
Peter Parker|Thaddeus Ross|
Peter Parker|Shuri|
Peter Parker|Cull Obsidian|Peter caught a swing from Cull Obsidian's axe in New York
Peter Parker|Ebony Maw|Peter chased Ebony Maw to try and stop him stealing a necklace from a wizard
Peter Parker|Proxima Midnight|
Peter Parker|Corvus Glaive|
Peter Parker|M'Baku|
Peter Parker|Ayo|
Peter Parker|FRIDAY|
Peter Parker|Ned Leeds|Ned inadvertantly caused the distraction Peter asked for on the school bus
Peter Parker|Cindy Moon|Peter and Cindy were going on a field trip to MoMA when the black order arrived on Earth 
Peter Parker|Sally Avril|Peter and Sally were going on a field trip to MoMA when the black order arrived on Earth
Peter Parker|Tiny McKeever|Peter and Tiny were going on a field trip to MoMA when the black order arrived on Earth
Peter Parker|Red Skull|
Peter Parker|Nick Fury|
Peter Parker|Maria Hill|
Peter Parker|Carol Danvers|
T'Challa|Gamora|
T'Challa|Nebula|
T'Challa|Loki|
T'Challa|Vision|T'Challa brought Vision to Shuri so she could try and remove the mind stone from his head
T'Challa|Wanda Maximoff|Wanda met T'Challa in Wakanda seeking a way to save Vision
T'Challa|Sam Wilson|T'Challa and Sam fought together against Thanos
T'Challa|Bucky Barnes|T'Challa gave Bucky a new robotic arm
T'Challa|Heimdall|
T'Challa|Okoye|T'Challa died immediately after telling Okoye "this is no place to die"
T'Challa|Eitri the Dwarf|
T'Challa|Wong|
T'Challa|Mantis|
T'Challa|Drax|
T'Challa|Groot|Groot and T'Challa tried to stop Thanos together in Wakanda
T'Challa|Rocket|T'Challa and Rocket fought together in Wakanda
T'Challa|Pepper Potts|
T'Challa|The Collector|
T'Challa|Thanos|T'Challa was no match for Thanos after he arrived in Wakanda
T'Challa|Peter Quill|
T'Challa|Thaddeus Ross|
T'Challa|Shuri|T'Challa brought Vision to Shuri for her to operate on
T'Challa|Cull Obsidian|T'Challa met with Cull Obsidian at the boundary of Wakanda's force field
T'Challa|Ebony Maw|
T'Challa|Proxima Midnight|T'Challa met with Proxima Midnight at the boundary of Wakanda's force field
T'Challa|Corvus Glaive|
T'Challa|M'Baku|T'Challa and M'Baku fought together in Wakanda
T'Challa|Ayo|Ayo served T'Challa as part of the Dora Milaje
T'Challa|FRIDAY|
T'Challa|Ned Leeds|
T'Challa|Cindy Moon|
T'Challa|Sally Avril|
T'Challa|Tiny McKeever|
T'Challa|Red Skull|
T'Challa|Nick Fury|
T'Challa|Maria Hill|
T'Challa|Carol Danvers|
Gamora|Nebula|Nebula warned Gamora that Thanos was going for the infinity stones
Gamora|Loki|
Gamora|Vision|
Gamora|Wanda Maximoff|
Gamora|Sam Wilson|
Gamora|Bucky Barnes|
Gamora|Heimdall|
Gamora|Okoye|
Gamora|Eitri the Dwarf|
Gamora|Wong|
Gamora|Mantis|Gamora and Mantis went to Knowhere together to try and stop Thanos
Gamora|Drax|Gamora and Drax went to Knowhere together to try and stop Thanos
Gamora|Groot|Gamora and Groot answered the Asgardian distress call together
Gamora|Rocket|Gamora and Rocket answered the Asgardian distress call together
Gamora|Pepper Potts|
Gamora|The Collector|
Gamora|Thanos|Thanos sacrificed Gamora in exchange for the soul stone
Gamora|Peter Quill|Quill failed on his promise to kill Gamora if Thanos got her
Gamora|Thaddeus Ross|
Gamora|Shuri|
Gamora|Cull Obsidian|
Gamora|Ebony Maw|Gamora heard Maw's preaching when Thanos decimated her world
Gamora|Proxima Midnight|
Gamora|Corvus Glaive|
Gamora|M'Baku|
Gamora|Ayo|
Gamora|FRIDAY|
Gamora|Ned Leeds|
Gamora|Cindy Moon|
Gamora|Sally Avril|
Gamora|Tiny McKeever|
Gamora|Red Skull|Red Skull told Gamora and Thanos how to obtain the soul stone
Gamora|Nick Fury|
Gamora|Maria Hill|
Gamora|Carol Danvers|
Nebula|Loki|
Nebula|Vision|
Nebula|Wanda Maximoff|
Nebula|Sam Wilson|
Nebula|Bucky Barnes|
Nebula|Heimdall|
Nebula|Okoye|
Nebula|Eitri the Dwarf|
Nebula|Wong|
Nebula|Mantis|Nebula and Mantis fought together against Thanos on Titan
Nebula|Drax|Nebula and Drax fought together against Thanos on Titan
Nebula|Groot|
Nebula|Rocket|
Nebula|Pepper Potts|
Nebula|The Collector|
Nebula|Thanos|Nebula destroyed a near invincible spacecraft by crashing it into Thanos
Nebula|Peter Quill|Nebula and Quill fought together against Thanos on Titan
Nebula|Thaddeus Ross|
Nebula|Shuri|
Nebula|Cull Obsidian|
Nebula|Ebony Maw|
Nebula|Proxima Midnight|
Nebula|Corvus Glaive|
Nebula|M'Baku|
Nebula|Ayo|
Nebula|FRIDAY|
Nebula|Ned Leeds|
Nebula|Cindy Moon|
Nebula|Sally Avril|
Nebula|Tiny McKeever|
Nebula|Red Skull|
Nebula|Nick Fury|
Nebula|Maria Hill|
Nebula|Carol Danvers|
Loki|Vision|
Loki|Wanda Maximoff|
Loki|Sam Wilson|
Loki|Bucky Barnes|
Loki|Heimdall|Loki and Heimdall were unable to stop Thanos on the asgardian refugee vessel
Loki|Okoye|
Loki|Eitri the Dwarf|
Loki|Wong|
Loki|Mantis|
Loki|Drax|
Loki|Groot|
Loki|Rocket|
Loki|Pepper Potts|
Loki|The Collector|
Loki|Thanos|Thanos crushed Loki's neck
Loki|Peter Quill|
Loki|Thaddeus Ross|
Loki|Shuri|
Loki|Cull Obsidian|Loki offered to be a guide for Cull Obsidian's mission to Earth
Loki|Ebony Maw|Loki offered to be a guide for Ebony Maw's mission to Earth
Loki|Proxima Midnight|Loki offered to be a guide for Proxima Midnight's mission to Earth
Loki|Corvus Glaive|Loki offered to be a guide for Corvus Glaive's mission to Earth
Loki|M'Baku|
Loki|Ayo|
Loki|FRIDAY|
Loki|Ned Leeds|
Loki|Cindy Moon|
Loki|Sally Avril|
Loki|Tiny McKeever|
Loki|Red Skull|
Loki|Nick Fury|
Loki|Maria Hill|
Loki|Carol Danvers|
Vision|Wanda Maximoff|Vision turned off his transponder to secretly visit Wanda in Scotland
Vision|Sam Wilson|Sam helped rescue Vision from the black order in Edinburgh
Vision|Bucky Barnes|Vision passed Bucky on his way to be seen by Shuri
Vision|Heimdall|
Vision|Okoye|Okoye was present to welcome Vision and the other Avengers to Wakanda
Vision|Eitri the Dwarf|
Vision|Wong|
Vision|Mantis|
Vision|Drax|
Vision|Groot|Groot used vine whip to protect Vision from Thanos. It wasn't very effective.
Vision|Rocket|
Vision|Pepper Potts|
Vision|The Collector|
Vision|Thanos|Thanos plucked the mind stone from Vision's head
Vision|Peter Quill|
Vision|Thaddeus Ross|Vision interrupted Ross' conference call with Rhodey
Vision|Shuri|Shuri was unable to finish removing the mind stone from Vision's head
Vision|Cull Obsidian|Cull Obsidian briefly fought against Vision in Wakanda
Vision|Ebony Maw|
Vision|Proxima Midnight|Proxima midnight failed to take the mind stone from Vision in Edinburgh
Vision|Corvus Glaive|Vision killed Corvus Glaive with his own Glaive
Vision|M'Baku|
Vision|Ayo|Ayo guarded Vision during Shuri's mind stone removal attempt
Vision|FRIDAY|
Vision|Ned Leeds|
Vision|Cindy Moon|
Vision|Sally Avril|
Vision|Tiny McKeever|
Vision|Red Skull|
Vision|Nick Fury|
Vision|Maria Hill|
Vision|Carol Danvers|
Wanda Maximoff|Sam Wilson|Sam helped Wanda fight off the Black Order in Edinburgh
Wanda Maximoff|Bucky Barnes|Bucky and Wanda fought alongside eachother against Thanos in Wakanda
Wanda Maximoff|Heimdall|
Wanda Maximoff|Okoye|Wanda and Okoye defeated Proxima Midnight together in Wakanda
Wanda Maximoff|Eitri the Dwarf|
Wanda Maximoff|Wong|
Wanda Maximoff|Mantis|
Wanda Maximoff|Drax|
Wanda Maximoff|Groot|Groot tried to protect Wanda and Vision from Thanos in Wakanda
Wanda Maximoff|Rocket|
Wanda Maximoff|Pepper Potts|
Wanda Maximoff|The Collector|
Wanda Maximoff|Thanos|Wanda destroyed the mind stone to prevent Thanos obtaining it
Wanda Maximoff|Peter Quill|
Wanda Maximoff|Thaddeus Ross|Wanda interrupted Ross' conference call with Rhodey
Wanda Maximoff|Shuri|Wanda watched Shuri work to get the mind stone out of Vision's head
Wanda Maximoff|Cull Obsidian|
Wanda Maximoff|Ebony Maw|
Wanda Maximoff|Proxima Midnight|
Wanda Maximoff|Corvus Glaive|
Wanda Maximoff|M'Baku|
Wanda Maximoff|Ayo|Ayo and Wanda watched together as Shuri tried to remove the mind stone from Vision
Wanda Maximoff|FRIDAY|
Wanda Maximoff|Ned Leeds|
Wanda Maximoff|Cindy Moon|
Wanda Maximoff|Sally Avril|
Wanda Maximoff|Tiny McKeever|
Wanda Maximoff|Red Skull|
Wanda Maximoff|Nick Fury|
Wanda Maximoff|Maria Hill|
Wanda Maximoff|Carol Danvers|
Sam Wilson|Bucky Barnes|Bucky welcomed Sam and the other Avengers to Wakanda
Sam Wilson|Heimdall|
Sam Wilson|Okoye|Sam and Okoye fought together against Thanos in Wakanda
Sam Wilson|Eitri the Dwarf|
Sam Wilson|Wong|
Sam Wilson|Mantis|
Sam Wilson|Drax|
Sam Wilson|Groot|Sam and Groot tried to stop Thanos in Wakanda
Sam Wilson|Rocket|
Sam Wilson|Pepper Potts|
Sam Wilson|The Collector|
Sam Wilson|Thanos|Sam tried in vain to stop Thanos in Wakanda
Sam Wilson|Peter Quill|
Sam Wilson|Thaddeus Ross|Sam interrupted Ross' conference call with Rhodey
Sam Wilson|Shuri|
Sam Wilson|Cull Obsidian|
Sam Wilson|Ebony Maw|
Sam Wilson|Proxima Midnight|
Sam Wilson|Corvus Glaive|
Sam Wilson|M'Baku|
Sam Wilson|Ayo|Ayo was present when Sam and the other Avengers arrived in Wakanda
Sam Wilson|FRIDAY|
Sam Wilson|Ned Leeds|
Sam Wilson|Cindy Moon|
Sam Wilson|Sally Avril|
Sam Wilson|Tiny McKeever|
Sam Wilson|Red Skull|
Sam Wilson|Nick Fury|
Sam Wilson|Maria Hill|
Sam Wilson|Carol Danvers|
Bucky Barnes|Heimdall|
Bucky Barnes|Okoye|Okoye was present when Bucky was given his new robot arm
Bucky Barnes|Eitri the Dwarf|
Bucky Barnes|Wong|
Bucky Barnes|Mantis|
Bucky Barnes|Drax|
Bucky Barnes|Groot|Bucky and Groot both stood up to Thanos on the Wakandan battlefield
Bucky Barnes|Rocket|Rocket was never able to get Bucky's arm
Bucky Barnes|Pepper Potts|
Bucky Barnes|The Collector|
Bucky Barnes|Thanos|Bucky tried shooting Thanos in Wakanda
Bucky Barnes|Peter Quill|
Bucky Barnes|Thaddeus Ross|
Bucky Barnes|Shuri|
Bucky Barnes|Cull Obsidian|
Bucky Barnes|Ebony Maw|
Bucky Barnes|Proxima Midnight|
Bucky Barnes|Corvus Glaive|
Bucky Barnes|M'Baku|
Bucky Barnes|Ayo|Ayo and Bucky were both present to welcome the Avengers to Wakanda
Bucky Barnes|FRIDAY|
Bucky Barnes|Ned Leeds|
Bucky Barnes|Cindy Moon|
Bucky Barnes|Sally Avril|
Bucky Barnes|Tiny McKeever|
Bucky Barnes|Red Skull|
Bucky Barnes|Nick Fury|
Bucky Barnes|Maria Hill|
Bucky Barnes|Carol Danvers|
Heimdall|Okoye|
Heimdall|Eitri the Dwarf|
Heimdall|Wong|
Heimdall|Mantis|
Heimdall|Drax|
Heimdall|Groot|
Heimdall|Rocket|
Heimdall|Pepper Potts|
Heimdall|The Collector|
Heimdall|Thanos|Thanos killed Heimdall for sending Hulk to Earth
Heimdall|Peter Quill|
Heimdall|Thaddeus Ross|
Heimdall|Shuri|
Heimdall|Cull Obsidian|Cull Obsidian saw Heimdall killed on the Asgardian refugee ship
Heimdall|Ebony Maw|Ebony Maw saw Heimdall killed on the Asgardian refugee ship
Heimdall|Proxima Midnight|Proxima Midnight saw Heimdall killed on the Asgardian refugee ship
Heimdall|Corvus Glaive|Corvus Glaive saw Heimdall killed on the Asgardian refugee ship
Heimdall|M'Baku|
Heimdall|Ayo|
Heimdall|FRIDAY|
Heimdall|Ned Leeds|
Heimdall|Cindy Moon|
Heimdall|Sally Avril|
Heimdall|Tiny McKeever|
Heimdall|Red Skull|
Heimdall|Nick Fury|
Heimdall|Maria Hill|
Heimdall|Carol Danvers|
Okoye|Eitri the Dwarf|
Okoye|Wong|
Okoye|Mantis|
Okoye|Drax|
Okoye|Groot|Okoye and Groot tried to stop Thanos in Wakanda
Okoye|Rocket|
Okoye|Pepper Potts|
Okoye|The Collector|
Okoye|Thanos|Okoye threw a spear at Thanos to try and stop him
Okoye|Peter Quill|
Okoye|Thaddeus Ross|
Okoye|Shuri|Okoye escorted the Avenger's to Shuri's lab
Okoye|Cull Obsidian|Okoye met with Cull Obsidian at the edge of the Wakandan force field
Okoye|Ebony Maw|
Okoye|Proxima Midnight|Okoye fought Proxima Midnight in Wakanda
Okoye|Corvus Glaive|
Okoye|M'Baku|Okoye contacted M'Baku for aid in the fight against Thanos' army
Okoye|Ayo|Okoye and Ayo serve together in the Dora Milaje
Okoye|FRIDAY|
Okoye|Ned Leeds|
Okoye|Cindy Moon|
Okoye|Sally Avril|
